year,id,name,branch,genre,cityname,area,location,path,lng,lat,pricelevel,star,taste,environment,service,comments,tags,dishs,groupon,delivery,open_year,survival
2021,759,浅草六丁目,静安本店,日本菜,上海,静安区,奉贤路286号,距地铁2/12/13号线南京西路站14号口步行510m,121.450577,31.231027,100to150,4.6,4.5,4.4,4.6,7024,吃鱼餐厅_夜店风_加班狗偏爱,甜虾_287|日式烤年糕_313|鳗鱼饭_345|三文鱼_1164|梅子酒_138|芥末章鱼_827|烤鸡翅_242|鸡皮_186|薄烧牛舌_874|温泉蛋蟹肉色拉_171|牛舌薄烧_1358|柚子梅酒_405|鸡蛋鳗鱼卷_1309|炸鸡块_669|烤活鳗_306|牛肉寿喜锅_2674|培根秋葵_308|玉子烧_126|炸鸡软骨_256|烤青花鱼_123|麻辣花蛤_122|生拌牛肉_97|炸豆腐_99|炸天妇罗拼盘_89|刺身拼盘_87|香菇_90|冷荞麦面_59|炸猪排饭_55|咖喱牛肉饭_53|鳗鱼炒饭_83|京葱鸡肉_80|芥末海螺_88|三文鱼鱼子饭_105|烤秋刀鱼_75|猪颈肉_74|温泉蛋_88|北极贝_60|照烧鸡肉饭_80|土豆色拉_66|红枣茶_57|鸭肝寿司_66|烤饭团_52|烤鱿鱼_52|猪肉炒辣白菜_51|毛豆_50|酸奶苏打_30|芝士蟹宝_29|鸡胗_47|牛肉寿喜烧锅_32|雪龙黑牛寿喜锅_49|炒乌冬面_46|生蚝_46|牛肉丼_33|烤多春鱼_37|豆腐皮包饭_37|照烧鸡肉_37|牛肉乌冬面_29|烤串拼盘_43|咸蛋黄酱烤牛油果_45|鸡腿肉_34|培根芦笋_34|鳗鱼寿司_34|火炙三文鱼寿司_39|鸡心_38|蘑菇鸡肉丸_42|银杏_28|三文鱼鱼腩_27|土豆泥_26|烤三文鱼头_27|深夜泡面_25|中华海藻_25|烤串拼盘配清酒_23|鮟鱇鱼肝_18|鹅肝寿司_24|牛油果三文鱼沙拉_25|蜜桃梅酒_17|大明虾_18|味增汤_16|蔬菜天妇罗_19|烤厚牛舌_20|烤银鳕鱼_23|带骨香肠_18|可尔必思_23|猪肉泡菜锅_24|朝日生啤杯_19|黄油牛肉粒_16|照烧鸡排_23|培根金针菇_20|鸡肉串_15|炸章鱼肠_16|加州卷_16|烧鸟_20|盐烤银杏_19|日式煎饺_14|俏雅梅酒杯_9|纳豆_13|朝鲜海螺_8|明太子西葫芦_14|酱油烤年糕_9|梅子饭团_8|炙烧鳗鱼_15|明太子_9|玉子鳗鱼卷_7|秘制鸡肉棒_10|炸鱿鱼须_10|炸串_12|豆腐皮寿司_11|烤秋刀鱼饭_10|鸡肉丸大阪烧_7|鹌鹑蛋_7|炸物_7|烤章鱼香肠_7|大关柚子酒_8|黑糖梅酒_11|冷豆腐_7|日式炒蔬菜_9|照烧鸡肉丼_15|三文鱼鱼籽饭_6|菊正宗上选清酒_5|味付笋片_6|火灸三文鱼寿司_4|梅子大叶细卷_5|泡泡梅_6|苏打水_4|黑胡椒毛豆_6|炒牛舌_5|烤茄子_6|纳豆细卷_5|开边鱼_4|一滴入魂_5|醋海藻_4|咖喱鸡肉丼_6|烤物拼盘_4|肥牛菌菇烧_4|牛肉丼定食_4|天妇罗虾_3|蟹斗_3|大関柚子梅酒_4|豆皮寿司_5|烤鳐鱼翅_6|味玉酱油豚骨拉面_4|香菇鸡肉丸_3|麻辣蛤蜊肉_3|芝士明太子雪蟹宝_2|唐扬鸡块_3|味付螺肉_3|三文鱼籽寿司_2|烤青花鱼饭_3|三文鱼色拉_3|猪五花_2|蟹柳沙拉_3|特调鸡尾酒_2|柚汁小番茄_2|烤培根卷_2|北极贝刺身_2|烤开片鱼定食_2|茉莉奶绿_2|薄烧鳗鱼_2|拌菠菜_3|蒸蛋单点_2|鲜虾手握寿司_2|青椒_2|黄樱樱花纯米吟醸清酒_2|炸白生鱼片_3|芝士明虾_2|鹅肝牛肉串_2|梅子寿司_2|烧烤拼盘里的清酒_2|金枪鱼沙拉_2|朝日瓶啤酒_2|上喜元柚子酒_2|猪肉生姜烧_2|,1,0,2017,1
2021,760,岩日本料理,,日本菜,上海,黄浦区,巨鹿路294号,距地铁13号线淮海中路站3号口步行550m,121.455529,31.224952,100to150,4.3,3.7,3.2,3.8,3152,饮料畅饮_有吧台座位_复古主题餐厅_主题餐厅,虾寿司_63|金针菇牛肉卷_30|鱼子色拉_8|烤银杏_7|烤鸡皮_5|炸猪排_4|牡丹虾_3|番茄烤肉_2|中华海蜇丝_2|黄油三文鱼_833|牡丹虾刺身_452|冰淇淋_21|特色虾仁_17|烤鱿鱼_8|烤香菇_8|蜜汁山椒鸡_6|鸡骨香肠_6|海鲜汤_3|芥末螺肉_3|酒蒸蛤蜊_2|黄油花蛤_2|清梅酒_2|三文鱼肚腩_2|梅子酒_610|烤牛舌_621|铁板牛舌_20|炸章鱼_20|茶泡饭_8|茶碗蒸_8|蟹籽_5|蟹宝_5|黄油海螺_3|醋炸鸡块_2|山药泥_2|烤银鳕鱼_645|赤贝_79|生鱼片_312|热清酒_12|烤秋刀鱼_12|铁板豆腐_7|盐烤白果_7|烧酒_4|串烤虾_4|鹅肝_2|烤鸡肉丸子_2|北极贝_399|色拉虾仁_117|煮牛舌_17|烤鸡心_12|烤物拼盘_6|扇贝_8|土豆沙拉_4|煎饺_3|橙汁_3|羊排_2|荞麦面_2|烤鸡翅_72|寿喜锅_44|铁板小牛肉_8|黄油炒蛤蜊_8|炸年糕_4|涮牛肉火锅_3|炸豆腐_2|酸梅汁_2|海胆_48|烤鸡软骨_42|炸生蚝_11|三文鱼头_8|土瓶蒸_4|烤鸡肉串_4|海鲜味增锅_2|泡菜炒饭_2|虾天妇罗_75|牛排定食_30|咖喱乌冬面_9|牛肉粒_8|白脱三文鱼_4|炸薯条_3|脆皮鸡_2|铁板牛舌套餐_2|日式生牛肉_366|日式风味牛排_103|香煎白金枪鱼_14|蒸蛋_12|芝士焗烤金枪鱼_11|炸香蕉_7|烤鸡肫_6|土豆泥_5|香菇虾肉球_3|蟹子色拉_3|炸饺子_3|金枪鱼芝士面包_3|烤串拼盘_2|炸土豆条_2|烤鳗鱼_718|日式批萨_30|甜虾_248|烤青花鱼_7|烤多春鱼_7|烤鳗鱼类_3|味付八爪鱼_4|烤五花肉串_3|牛肉饭_3|绿茶饼_2|牛肉盖饭_2|八海山清酒1800ml_2|,1,0,2004,1
2021,761,Tuna Maki寿司,BFC外滩金融中心店,日本菜,上海,黄浦区,中山东二路600号BFC外滩金融中心南区地下一层,距地铁豫园站3号口步行1.4km,121.49406,31.227793,100to150,4.7,4.8,4.8,4.8,1330,有吧台_付费停车_有10人以上大桌_10人－20人包厢_可自助点餐_可拼桌,寿喜锅_58|牛油果海鲜色拉_47|杏仁豆腐_9|牡丹虾_7|牛油果番茄豆腐色拉_6|北极贝刺身_5|小青岛啤酒_2|原味可尔必思_2|海鲜饭_49|炸鸡块_19|牡丹虾刺身_10|一口饭_8|烤比目鱼裙边寿司_6|西柚可尔必思_5|蓝鳍金枪鱼大腹寿司_3|活北极贝_2|帝王蟹肉凯撒色拉_112|刺身拼盘（大份）_43|海鲜芝士浓卷_14|芒果冰三文鱼寿司_8|豆腐色拉_6|海老天妇罗乌冬面_5|金枪鱼刺身_3|鸡蛋卷寿司_2|土豆色拉_23|甜虾刺身_17|金枪鱼寿司_7|海老天妇罗_7|软壳蟹手卷_4|烤鸡翅_4|鳗鱼饭（中份）_275|杏仁奶冻_106|黄袍加身_18|烤三文鱼腩寿司_11|寿喜烧（2人食）_6|天妇罗海鲜寿司卷_7|烤虾寿司_3|Tuna Maki新品上市_2|文火寿司七贯_334|鹅肝寿司_477|香箱蟹_17|鳗鱼寿司_21|海胆寿司_6|鳗鱼牛油果卷_6|温泉蛋_3|温泉蛋色拉_2|三文鱼厚切_200|活海胆_45|炸鸡翅_34|三文鱼亲子饭_8|北极贝寿司_7|刺生中拼_4|帝王蟹海鲜色拉_5|鲜虾牛油果卷_149|烤三文鱼芒果冰_41|寿司精选七贯_16|酸奶慕斯兔兔_7|土豆泥_7|满腹经纶卷_3|文火烤寿司拼盘8贯_3|和牛寿司_67|芥末章鱼_42|柚子梅酒_9|炙烧和牛_7|味噌汤_7|中华海草_5|鳗腹经纶卷_3|飞鱼籽寿司_2|杏仁布丁_110|三文鱼刺身_62|烤长脚松叶蟹寿司_10|吉多拉生蚝_9|乌冬面_7|麻辣花蛤_6|鲷鱼刺身_3|溏心蛋_2|,1,1,2018,1
2021,762,橘子精细日式料理,,日本菜,上海,奉贤区,南奉公路7500号苏宁生活广场一楼,距地铁5号线奉贤新城站4号口步行1.2km,121.484505,30.920602,150to200,3.3,3.4,3.6,3.6,52,团队套餐_10人以下包厢_有8人-10人大桌_有充电线_可拼桌_可电话预订,芥末海螺片_4|寿司拼盘_1|香煎银鳕鱼_1|南蛮三文鱼_2|牛油果沙拉_2|泡菜_4|海鲜锅_2|羊排_4|安康鱼肝_2|清酒鹅肝_10|海胆军舰_1|盐烤多春鱼_1|酱汁铺烧鳗_1|寿喜锅_5|香煎牛舌_11|蔬菜沙拉_1|炸猪排_3|盐烧三文鱼头_1|牛肉饭_1|刺身拼盘_14|芝士焗大虾_4|牛排_4|鳗鱼卷_2|三文鱼刺身_1|炸鱿鱼圈_1|中华海草_1|天妇罗炸虾_1|,1,1,2019,0
2021,763,龙燕楼·三岛菜创意菜,,日本菜,上海,宝山区,淞宝路155弄20号2楼星月广场内,距上海大码头影视基地步行440m,121.497154,31.382809,150to200,4,3.8,3.6,3.7,415,停车收费_中国风_羊肉好吃_楼宇餐厅_双人包厢,牛肋眼_4|大白菜粉丝蛋饺_7|清蒸白水鱼_3|金针菇拌肚丝_1|炒螺丝_18|黄油焗大龙虾_4|咸菜毛豆_3|澳洲菲力牛排_3|枣泥园子_3|草头咸菜_1|蒜茸粉丝扇贝王_1|草头圈子_12|龙头拷_6|荠菜杂菇烩文蛤_3|手工汤馄饨_3|老虎斑_1|银鱼_1|干锅有机花菜_4|香酥鱼_5|鲍汁扣鹅掌_1|馋嘴牛蛙_1|白斩鸡_27|小龙虾_3|黄油伊面焗红龙_3|白灼龙虾_2|青茄子烧咸鱼块_1|河虾_26|白切羊肉羊肝拼盆_23|白灼草虾_3|三岛芋艿烩_3|山药绘老鹅_1|鱼头烧凤爪_1|老鸭芋艿汤_5|澳洲M10和牛_3|葱油蛏子_1|菠菜_1|咸蛋黄膏蟹_5|特色红烧肉_11|干锅目鱼仔_3|炒梭子蟹_1|金瓜丝_5|三岛手工汤圆_3|干锅手撕包菜_1|羊肉煲_1|海鲜面疙瘩_19|杂粮拼盘_8|老豆腐_3|酒酿圆子_3|香煎马面鱼_1|时节靓汤_1|,1,1,2007,1
2021,764,一天屋·深夜食堂,,日本菜,上海,徐汇区,天钥桥路325号108.109室（嘉汇国际广场A栋1层）,距地铁4号线上海体育场站4号口步行530m,121.438252,31.190883000000003,150to200,4.5,4.5,4.6,4.7,783,特色墙绘_日料小酒馆_温馨暖光_团队套餐_可自助结账_有10人以上大桌,芥末章鱼_37|可尔必思_49|双国味白岳柚子_15|特制土佐豆腐_15|特制鳗鱼饭_9|酸辣鸡块_9|澳洲和牛寿喜锅_5|开片鱼一夜肝_6|主厨手握飞鱼籽寿司两贯_4|白身鱼_3|烧鱼头_2|帝王鲑鱼头_2|寿喜锅_112|一天屋炸鸡块_36|厚切牛舌_58|樱花果冻_10|日式咖喱猪扒饭定食_11|肥肠串_5|特质鳗鱼饭定食_4|居酒四味拼盘_4|炭烤牛舌_3|帝王三文鱼腩_2|蜜汁鹅肝_29|安康鱼干下酒菜_21|秋刀鱼套餐_10|牛肉卷番茄_10|京葱鸡肉串_5|门面_5|芥末海螺片_3|明太子鸡蛋卷_3|樱花烤饭团_2|日本经典炭烤串烧拼盘_163|法国鹅肝寿司_83|蓝鳍金枪鱼刺身_27|特大进口牡丹虾_17|一天屋！安格斯柠檬凉面_14|红豆沙_12|三文鱼牛油果色拉_6|抹茶冰淇淋_5|加州卷_2|炸猪排定食_2|鳗鱼鹅肝炒饭_93|芝麻豆腐_27|安格斯生牛肉小菜_20|番茄意大利面_15|土豆沙拉_14|帝王鲑牛油果色拉_8|日式绢豆腐_8|大阪海鲜炒饭_4|毛豆_5|樱花三角寿司_2|盐烤大蝦_3|炸鸡块定食_138|北海道牛乳锅_88|迷你关东煮火锅_59|照烧鸡盖饭_17|朝一鸡蛋蒸蛋_17|蟹柳牛油果色拉_12|芝麻牛蒡_11|海胆_6|酱汁石板牛柳_5|炭烤北海道秋刀鱼_4|炙烤三文鱼寿司_3|海苔炸薯条_2|特大鳗鱼盖饭_2|清酒鹅肝刺身_237|温泉蛋牛肉盖饭_17|清酒鹅肝_17|梅子酒_9|青柠果汁热清酒_9|玉子烧_4|经典牛肉八番卷_4|一天屋炒乌冬面_2|炒乌冬_2|鳗鱼牛油果卷_27|碳烤鳗鱼小菜_26|进口帝王鲑三拼_10|炭烤青花鱼_11|樱花炒饭_4|鳗鱼鹅肝寿司_5|碳烤银杏_3|天妇罗_3|鹅肝芝士卷_36|北海道烤大秋刀鱼_29|一天屋手工慢炖红豆沙_15|酸辣鱼头锅_15|三文鱼三拼刺身_8|咖喱鸡肉定食_9|一天屋关东煮_7|泡菜猪肉炒蔬菜_6|主厨手握法式鹅肝军舰寿司_4|烤鸡翅_4|糯米丸子串_3|日式秋葵冷豆腐_3|三文鱼拼盘_165|鱼跃花见寿司拼盘_24|碳烤8个串钱拼盘_22|汤鸡肉乌冬面寿司定食_11|鸡皮煎饺_12|致味手握欧鳗鹅肝寿司两贯_6|三文鱼甜虾鹅肝北极贝四拼_5|超级海鲜波奇饭定食_3|手握飞鱼籽寿司_2|,1,0,2018,1
2021,765,令和寿喜黑松露寿喜锅专门店,,日本菜,上海,浦东新区,商城路518号2楼横丁日式风情美食街内,距地铁9号线商城路站2号口步行30m,121.512819,31.232106,150to200,4.6,4.6,4.7,4.7,812,小桥流水_有儿童游乐区_有室内景观_名厨掌勺_付费停车,抹茶大福_4|拉面_3|烤青花鱼_1|柚子酱甜虾_1|京锅物套餐_123|三文鱼刺身_38|2人份刺身套餐_26|温泉蛋_3|鳗鱼柳川锅定食_2|松露油_2|A4黑毛和牛_40|牛小排_28|昆布锅_2|蘸料_2|芝麻叶三文鱼_2|京锅1人份_88|特制卷寿司拼盘_7|寿喜锅汤底_13|三文鱼亲子饭_1|可尔必思_1|金枪鱼_17|日式甜点_4|鳗鱼饭_2|香草冰淇淋_2|牛肉_129|八寸彩虹什锦_12|刺身拼盘_7|黑松露_2|银鳕鱼幽庵烧_1|鳗鱼寿司_1|寿喜锅配乌冬面_55|松茸泡饭_45|秘制酱烤鸡肉_4|薄切鲷鱼配柠檬醋_3|刺身定食_1|御粉汤_1|八寸前菜_9|烤香菇_4|海胆泡饭_1|虾滑_1|鹅肝_3|寿喜烧定食_5|蟹天妇罗_1|斑节虾_1|牛舌_41|蔬菜拼盘_33|海鲜拼盘_3|泡菜豆腐_2|汤料_2|炸鸡块_1|,1,0,2017,0
2021,766,葵叶,中房金谊广场店,日本菜,上海,浦东新区,上南路4467号中房金谊广场南门2楼202室优衣库楼上,距地铁11号线三林站2号口步行390m,121.509051,31.142525,150to200,4.5,4.5,4.6,4.6,1008,榻榻米包房_精选餐厅_约会相亲_楼宇餐厅_热门美食,鹅肝_186|芥末章鱼_33|玉子烧_13|鳗鱼寿司卷_11|章鱼刺身_7|牛油果炸虾天妇罗卷_5|纳豆_3|泡菜墨鱼仔_2|牛肉寿喜锅_248|烤青花鱼_20|加州卷_13|味增汤_9|汤牛肉乌冬面_7|梅子茶泡饭_4|冷豆腐_4|天妇罗拼盘_2|响油秋葵_2|鳗鱼饭定食_57|冰淇淋_21|火炙三文鱼卷_12|香煎鹅肝_11|和风生牛肉_5|海鲜沙拉_5|螺肉_2|飞鱼子寿司_2|活比目鱼刺身_2|蟹宝_16|照烧鸡排_18|日式炸猪排_11|澳洲雪花牛肉寿喜烧_10|蜜汁烤黄鱼_6|海鲜炒饭_5|青花鱼套餐_2|生蚝_23|三文鱼鱼腩_26|葵叶步步高升寿司拼_8|现烤蒲烧活鳗_9|活鲷鱼刺身_2|比目鱼西京烤_3|梅子肉泡饭_26|三文鱼刺身_135|炒乌冬面_10|烤三文鱼头_9|火炙三文鱼拼盘_3|热油菠菜_3|牛肉粒_40|鲷鱼刺身薄切造姿_30|北极贝刺身_9|四宫格前菜_10|豪华海鲜饭_3|黄油炒花蛤_3|冬日暖心海鲜寿喜锅_22|韩式炸鸡_26|蛤蜊_9|三文鱼牛油果色拉_9|肥牛乌冬_3|天使初吻牛排_2|刺身中拼_159|寿司拼盘_61|雪花牛肉炒饭_14|盐烤秋刀鱼_12|黄油菠菜_7|烤年糕_6|文火寿司卷_3|清酒_2|大虾天妇罗_2|自烤初吻牛舌_137|甜虾手握_70|海胆_14|温泉蛋牛肉饭_11|碳烤雪花牛肉_8|茶碗蒸_7|香煎三文鱼_3|和风牛肉卷_2|,1,0,2017,1
2021,767,千鸟足,,日本菜,上海,长宁区,长宁路890号玫瑰坊1楼36-38商铺,距地铁2/3/4号线中山公园站3号口步行350m,121.413496,31.221296,150to200,4.5,4.5,4,4.3,915,休闲小憩_弄堂小店_有吧台座位_异国风情,鸡软骨_119|鸡肉夹葱_33|鸡肫_24|烤鱿鱼_13|煎饺_8|芥末鸡胸肉_5|美少年清酒_4|热水加烧酒_2|鸡胸肉秋葵_2|鸡皮_179|鸡翅明太子_157|大肠_23|韭菜炒蛋_16|烤茄子_8|凉拌菠菜_7|猪肉炒蔬菜_4|猪肉泡菜煎饼_3|豆腐牛油果小番茄沙拉_2|烤鱼翅_2|芥末章鱼_83|大阪烧_38|广岛烧_9|猪颈肉_9|烤年糕_5|醋味鮟鱇鱼肝_5|鸡屁股_2|猪肉牛油果_2|毛豆_30|茶泡饭_31|烧鸟_12|咖喱乌冬面_10|洋葱_6|培根卷番茄_6|温泉蛋牛油果_3|盐味拉面_3|烤香菇_84|烤青花鱼_21|山药泥_16|冷豆腐_6|烤牛肉_5|柠檬苏打酒_3|鸡脖子串_3|烤银杏_52|土豆色拉_49|秋葵鸡肉球_15|生啤_16|铁板鸡蛋卷明太子_6|烤秋刀鱼_5|银鳕鱼西京烧_3|菠菜色拉_3|烤鸡心_91|芝士蛋卷_27|烤饭团_12|鸡臀肉_9|黄油玉米_5|奶酪土豆片_4|三文鱼芝士烧_2|软骨鸡肉丸_2|烤三文鱼头_39|可尔必思烧酒_32|黄油土豆_14|肉串_10|青椒_5|柚子酒_5|味噌萝卜_2|醋味牛百叶_2|烤五花肉_108|烤串_73|炸鸡块_26|烤玉米_17|炒银芽_8|鸡尾_7|泡菜炒饭_4|酥炸牛肉包温泉蛋_3|鸡肉锅_2|冰块烧酒_2|牛舌_203|鸡肝_77|冰块梅酒_22|炒荞麦面_17|千岛足招牌色拉_6|培根卷芦笋_6|韭菜炒猪肝_4|明太子炸薯条_2|醋拌青花鱼_2|,0,0,2010,1
2021,768,鸟屋烧鸟居酒屋深夜食堂,新世纪广场店,日本菜,上海,长宁区,兴义路48号新世纪广场1楼C座5单元,距地铁伊犁路站4号口步行670m,121.399201,31.206092,150to200,4.7,4.8,4.6,4.8,928,美团充电宝,烤大肠_28|三文鱼炒饭_15|炸软骨_6|辣炒花蛤_7|泡菜猪肉锅_2|牛舌炒蘑菇_2|京葱鸡腿肉_216|青花鱼_154|生蚝_34|烤茄子_14|牛油果色拉_7|刺身拼盘_8|烤带子_4|鸟屋拉面定食_3|烤三文鱼_2|黄油土豆_454|蔬菜色拉_46|鸟屋色拉_19|杭椒炒牛舌_7|烤鸡皮_8|鸡肉锅_3|烤青椒_3|培根秋葵卷_2|油炸河虾_2|炒面_55|烧鸟_52|生啤_9|豆腐_9|三文鱼刺生_4|毛豆_4|培根芝士卷_2|芥末螺片_2|鸡心_85|柠檬炸鸡块佐美奶滋_29|烤牛舌_13|蛤蜊_11|乌龙茶_5|西葫芦_4|扇贝_2|甜虾刺_3|鸡肉丸子_272|寿喜锅（小份）_394|五花肉_27|明太子鸡翅_24|烤青花_10|烤年糕_10|台湾拉面_4|烤墨鱼香肠_4|明太子年糕猪肉卷_3|上等牛肉串烧_3|味增汤_2|鸡蛋卷_15|炸鱿鱼_15|蓝王蛋_5|清酒_6|香草冰淇淋_3|烤墨鱼_2|金枪鱼色拉_209|麻辣花蛤肉_46|章鱼小丸子_40|烤银杏_5|中华海草_6|梅子苏打酒_4|黄油炒菌菇_2|可尔必斯苏打_107|鸡胗_37|烤鸡肝_13|猪颈肉_7|鸡软骨_9|三文鱼头_3|蛋黄蘸料_2|角瓶威士忌苏打_2|香菇串_241|炸鸡块_158|烤鸡肉_73|盐烤鸡腿肉_14|芥末章鱼_12|可乐_10|杏鲍菇_5|炸鱿鱼须乊_5|炸薯条_4|黄油牛小排_3|京葱鸡肉_2|炒蔬菜_2|,1,1,2019,1
2021,769,花亭料理,虹桥天街店,日本菜,上海,闵行区,申长路799号龙湖虹桥天街B馆2层202,距地铁2/17号线虹桥火车站D口步行1.4km,121.309173,31.193206,150to200,4.1,4.2,4.3,4.5,668,停车免费_20人以上包厢_可开发票_商场餐厅_团队套餐,法式鹅肝_77|芥末章鱼_41|北极贝_10|海鲜泡饭_9|大牡丹虾_5|黄鰤大脂_5|鲷鱼手握_4|鹅肝炒饭_4|照烧牛舌饭_3|明虾天妇罗_3|鳗鱼寿司_2|海胆军舰_2|牛油果色拉_22|蒲烧鳗鱼饭_7|盐烤秋刀鱼_4|活鱼料理_4|泡菜锅_2|刺身什锦拼盘_8|五花肉_5|鱼片_4|烤青花鱼_3|牛五花卷泡菜_2|寿喜锅_75|松叶蟹火锅_40|茶碗蒸_5|骰子牛舌_4|寿司拼盘_3|豚骨拉面_3|三文鱼刺身_35|炭烤松板肉_6|日式炒面_5|碳烤牛肉卷_4|生拌牛肉_4|金枪鱼腩刺身_3|三文鱼头锅_3|大费城卷_2|带骨香肠_2|深夜烤羊肉串_24|芥末海螺_7|火焰金枪鱼_5|铁板鱿鱼_4|味增银鳕鱼_2|碳烤鸡皮_2|银鳕西京烧_17|松叶蟹赤身_6|生烤牛肉_5|海鲜纳豆_4|烤鸡肉丸子_3|炭烤香菇_2|甜虾_39|鱼虾朵朵卷_6|土豆色拉_7|牛肉炒饭_4|鱼胶手卷_4|碳烤法式羊排_2|碳烤银鳕鱼_2|摩托罗拉卷_40|花亭色拉_36|松叶蟹刺身_7|海鲜锅_6|大脂寿司_2|三文鱼_126|鹅肝寿司_139|日式炸猪排_10|烤鳗鱼_9|蝴蝶卷_5|碳烤挪威青花鱼_5|三文鱼籽军舰_4|法式煎牛排_4|bbq烤翅_3|山椒烤鸡_3|火焰拼盘_2|培根卷心菜_2|烧鸡定食_2|,1,1,2016,1
2021,770,三町目寿居酒屋,巨鹿路店,日本菜,上海,静安区,巨鹿路899号,距地铁2/7号线静安寺站9号口步行780m,121.443515,31.220037,150to200,4.1,4.4,4.3,4.4,392,有表演_付费停车_有10人以上大桌_10人－20人包厢_可自助结账_团队包场,烧鸟_26|豚骨拉面_17|串烤鸡胗_12|烤青花鱼_7|烤日本年糕_5|烤三文鱼头_4|烤鱼翅_3|碳酸梅酒_2|三文鱼刺身_91|厚切牛舌_97|鳗鱼饭_17|鸡皮饺子_11|烤墨鱼肠_6|朝日啤酒_6|梅子茶泡饭_5|串烤雪花牛肉_3|虾仁蛋包饭_2|串烤京葱鸡肉_82|可尔必思樱花_49|盐烤鸡皮_10|三文鱼寿司_10|日式炒饭_5|串烧雪花牛肉_4|土豆沙拉_3|炸鱿鱼须_2|烤腌鲑鱼_20|南蛮炸鸡块_18|串烤香菇_8|蔬菜猪肉鸡蛋卷_7|拌裙带菜_6|烤鸡软骨_4|鸡蛋猪排锅_3|梅乃宿梅酒_3|鱼子酱烤土豆_2|鹅肝寿司_39|明太子西葫芦_26|烤鳗鱼_8|大虾天妇罗卷_10|辣味叉烧拉面_4|骨付香肠_4|串烤猪颈肉_2|贝类刺身拼盘_75|炸猪排定食_13|加州卷_13|烤鱿鱼_5|串烤鸡腿肉盐烤_5|牛肉炒洋葱_3|海贼王寿司卷_3|串烤金针菇_2|寿喜锅_125|明太子土豆_35|活海胆_9|猪骨拉面_9|串烤鸡中翅_5|串烤鸡心_3|串烤鹌鹑蛋_2|牡丹虾寿司_2|甜虾刺身_50|雪花牛肉刺身_28|日式炸豆腐_8|鳗鱼鹅肝饭_7|梅酒嗨棒_4|烤银杏_4|色拉虾仁_109|烤开片多线鱼_22|椒盐大明虾_19|日式煎饺_14|串烤五花肉_6|照烧鸡配鹅肝盖饭_7|糯米鸡肉棒_4|盐烤薄切牛舌_5|牛肉饭_2|猪肉炒蔬菜_2|雪花牛肉寿喜锅_147|芥末章鱼_26|烤秋刀鱼_11|鳗鱼牛油果卷_13|溏心鹌鹑蛋_5|鳗鱼牛油果寿司_3|芝士扇贝_5|,1,1,2019,1
